Proto,Port,Program
tcp,39482,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,39488,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,39496,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,39572,/var/vcap/data/packages/locket/<GUID>/bin/locket
tcp,39596,/usr/bin/google_guest_agent
tcp,39652,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,39682,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,39688,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,39712,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,39726,/usr/bin/google_guest_agent
tcp,39726,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,39742,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,39766,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,39836,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,39866,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,39920,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,39930,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,39944,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,39946,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,39948,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,39964,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,39996,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,40012,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,4002,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server
tcp,40020,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,40024,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,4003,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server-internal
tcp,40044,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40048,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40172,/var/vcap/data/packages/doppler/<GUID>/doppler
tcp,40178,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,40178,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40188,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40196,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_log_worker
tcp,40202,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_endpoint_worker
tcp,40212,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_secure_endpoint_worker
tcp,40274,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40300,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,40316,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40320,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,40334,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,40334,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,40342,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,40362,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,40420,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,40438,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40478,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,40482,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,40498,/var/vcap/data/packages/uaa/<GUID>/jdk/bin/java
tcp,40584,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40608,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40676,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,40706,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,40726,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,40742,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40766,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40880,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40882,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,40888,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,40908,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,40940,/var/vcap/data/packages/udp-forwarder/<GUID>/udp-forwarder
tcp,40946,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,40954,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,41000,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41028,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,4103,/var/vcap/data/packages/silk-controller/<GUID>/bin/silk-controller
tcp,41064,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41068,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41082,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41098,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41112,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41114,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41122,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41134,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,41140,/var/vcap/data/packages/silk-controller/<GUID>/bin/silk-controller
tcp,41166,/var/vcap/data/packages/reverse_log_proxy_gateway/<GUID>/rlp-gateway
tcp,41272,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41356,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,41360,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,41372,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41468,/usr/local/bin/ruby
tcp,41500,/usr/local/bin/ruby
tcp,41518,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,41534,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,41540,/var/vcap/bosh/bin/bosh-agent
tcp,41550,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41568,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41572,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41586,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41588,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41596,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41596,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,41660,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,41720,/var/vcap/data/packages/metric_registrar/<GUID>/bin/metric_registrar_orchestrator
tcp,41788,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41802,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41812,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41822,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41834,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41862,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,41918,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,41956,/var/vcap/data/packages/policy-server/<GUID>/bin/policy-server
tcp,41960,/var/vcap/data/packages/locket/<GUID>/bin/locket
tcp,41968,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,41972,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,42014,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42128,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42168,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42178,/usr/bin/google_guest_agent
tcp,42206,/usr/bin/google_guest_agent
tcp,42208,/var/vcap/bosh/bin/bosh-agent
tcp,4222,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,4222,/var/vcap/data/packages/nats/<GUID>/bin/nats-server
tcp,4223,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,4224,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,4225,/var/vcap/data/packages/nats-server/<GUID>/bin/nats-server
tcp,42336,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,42361,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,42380,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,42392,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,42418,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
tcp,4242,/var/vcap/data/packages/nats-v2-migrate/<GUID>/bin/nats-wrapper
tcp,42424,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,4243,/var/vcap/data/packages/nats-v2-migrate/<GUID>/bin/nats-wrapper
tcp,42478,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42520,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42534,/usr/bin/google_guest_agent
tcp,42586,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,42718,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,42724,/var/vcap/bosh/bin/bosh-agent
tcp,42778,/var/vcap/bosh/bin/bosh-agent
tcp,42849,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,42876,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,42958,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,42958,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,42986,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43014,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,43089,/var/vcap/data/packages/doppler/<GUID>/doppler
tcp,43090,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43134,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43152,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,43208,/var/vcap/data/packages/locket/<GUID>/bin/locket
tcp,43224,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43266,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,43308,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,43312,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43314,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43348,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43372,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,43378,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,43416,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,43428,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,43448,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43464,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,43484,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,43498,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,43500,/var/vcap/data/packages/log-cache-gateway/<GUID>/log-cache-gateway
tcp,43500,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,43510,/var/vcap/data/packages/log-cache-syslog-server/<GUID>/log-cache-syslog-server
tcp,43512,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,43538,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43559,/var/vcap/data/packages/reverse_log_proxy_gateway/<GUID>/rlp-gateway
tcp,43626,/usr/bin/google_guest_agent
tcp,43759,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,43770,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43796,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,43920,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43938,/usr/bin/google_guest_agent
tcp,43938,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,43956,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,43972,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,44020,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,44150,/var/vcap/bosh/bin/bosh-agent
tcp,44176,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44188,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44232,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44256,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,443,/usr/sbin/nginx
tcp,443,/var/vcap/data/packages/gorouter/<GUID>/bin/gorouter
tcp,44334,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,44336,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44354,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,44408,/var/vcap/bosh/bin/bosh-agent
tcp,44410,/var/vcap/data/packages/routing-api/<GUID>/bin/routing-api
tcp,44418,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,44450,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,44486,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44520,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,44526,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44526,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,44532,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44538,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,44552,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,44558,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,44580,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44624,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,44630,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,44634,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,44640,/var/vcap/data/packages/loggregator_trafficcontroller/<GUID>/trafficcontroller
tcp,44644,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,44720,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,44732,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44824,/var/vcap/bosh/bin/bosh-agent
tcp,44882,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44894,/usr/bin/google_guest_agent
tcp,44916,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,44948,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,45014,/var/vcap/bosh/bin/bosh-agent
tcp,45016,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,45062,/var/vcap/bosh/bin/bosh-agent
tcp,45066,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,45146,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,45156,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,45172,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,45180,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45186,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45220,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,45220,/var/vcap/data/packages/tps/<GUID>/bin/tps-watcher
tcp,45252,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45316,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,45326,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,45328,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,45334,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,45342,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,45372,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45382,/usr/bin/google_guest_agent
tcp,45390,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45418,/var/vcap/data/packages/rep/<GUID>/bin/rep
tcp,45420,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,45432,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,45480,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,45576,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45642,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,45652,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,4567,/var/vcap/data/packages/pxc/<GUID>/bin/mysqld
tcp,45698,/usr/bin/google_guest_agent
tcp,45704,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,45712,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,45735,/var/vcap/data/packages/bosh-system-metrics-forwarder/<GUID>/bosh-system-metrics-forwarder
tcp,45784,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,45826,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,45846,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,45856,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,45864,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,45872,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,45874,/var/vcap/data/packages/director-ruby-3.2/<GUID>/bin/ruby
tcp,45888,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,45896,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,45904,/usr/bin/google_guest_agent
tcp,45998,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,46014,/var/vcap/data/packages/log-cache/<GUID>/log-cache
tcp,46018,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,46036,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,46040,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,46062,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46066,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,46066,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46068,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46080,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46094,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46110,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,46200,/var/vcap/data/packages/openjdk_1.8.0/<GUID>/jre/bin/java
tcp,46218,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,46268,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,46307,/var/vcap/data/packages/bosh-system-metrics-forwarder/<GUID>/bosh-system-metrics-forwarder
tcp,46386,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,46424,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,46428,/var/vcap/data/packages/statsd_injector/<GUID>/statsd-injector
tcp,46455,/var/vcap/data/packages/silk-controller/<GUID>/bin/silk-controller
tcp,46476,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,46520,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,46534,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,46542,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,46546,/var/vcap/data/packages/reverse_log_proxy/<GUID>/rlp
tcp,46546,/var/vcap/data/packages/route_registrar/<GUID>/bin/route-registrar
tcp,46644,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,46668,/usr/bin/google_guest_agent
tcp,46670,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,46680,/var/vcap/data/packages/proxy/<GUID>/bin/proxy
tcp,46744,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,46764,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,46952,/usr/bin/google_guest_agent
tcp,47056,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,47180,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,47182,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,47206,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,47232,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,47242,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,47244,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,47294,/var/vcap/data/packages/metric-scraper/<GUID>/metric-scraper
tcp,47318,/var/vcap/data/packages/bbs/<GUID>/bin/bbs
tcp,47326,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47340,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47350,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47354,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47358,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47430,/var/vcap/data/packages/metrics-discovery-registrar/<GUID>/discovery-registrar
tcp,47460,/var/vcap/data/packages/loggregator_agent/<GUID>/loggregator-agent
tcp,47476,/var/vcap/bosh/bin/bosh-agent
tcp,47486,/var/vcap/data/packages/forwarder-agent/<GUID>/forwarder-agent
tcp,47528,/var/vcap/data/packages/tps/<GUID>/bin/tps-watcher
tcp,47558,/var/vcap/data/packages/ruby-3.0/<GUID>/bin/ruby
tcp,47578,/var/vcap/data/packages/bosh-dns/<GUID>/bin/bosh-dns
tcp,47620,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
tcp,47644,/var/vcap/data/packages/prom_scraper/<GUID>/prom-scraper
tcp,47648,/var/vcap/data/packages/syslog-agent/<GUID>/syslog-agent
